idn,title,ts-idn,ts
1236288777,"Briefbogen, Rechnungsvordruck und Visitenkarte für Vereinigung Basler Fotografen",042465028,Rechnung
1236288777,"Briefbogen, Rechnungsvordruck und Visitenkarte für Vereinigung Basler Fotografen",041884094,Visitenkarte
1236288777,"Briefbogen, Rechnungsvordruck und Visitenkarte für Vereinigung Basler Fotografen",946193312,Geschäftskarte
1236288831,Probedrucke von Rechnungsvordruck für Art Institut Grafic AG,041271378,Formular
1236288831,Probedrucke von Rechnungsvordruck für Art Institut Grafic AG,042465028,Rechnung
1236288831,Probedrucke von Rechnungsvordruck für Art Institut Grafic AG,041249798,Firmenzeichen
1236288939,Verkleinertes Fotorepro von Plakat Kunsthalle Basel Chagall,04046198X,Plakat
1236288939,Verkleinertes Fotorepro von Plakat Kunsthalle Basel Chagall,041436512,Ausstellungsplakat
1236288939,Verkleinertes Fotorepro von Plakat Kunsthalle Basel Chagall,040495442,Reprographie
1236288955,Die @Elemtentarschrift in der Berufsschule,041865197,Typoskript
1236288963,Familienbüchlein,040131343,Druckwerk
1236288971,Probedruck von Schriftzug Volks-Hochschul-Kurse,041365348,Überschrift
1236288998,Druckklischees mit Lettern einer Antiqua,941715787,Klischee
1236288998,Druckklischees mit Lettern einer Antiqua,043282350,Druckstock
1236288998,Druckklischees mit Lettern einer Antiqua,041994493,Antiqua
1236289013,Druckklischee Edward Cocker für Neujahrswunsch Edward Cocker,941715787,Klischee
1236289013,Druckklischee Edward Cocker für Neujahrswunsch Edward Cocker,043282350,Druckstock
1236289021,Manuskript Ohne Titel,955336082,Unveröffentlichtes Werk
1236289021,Manuskript Ohne Titel,041254244,Zeitschriftenaufsatz
1236289056,Werbeplakat für Bücherkreis: Karl und Jenny Marx,04046198X,Plakat
1236289072,Entwurf für einen Umschlag von Viel Lärm um Liebe,942084292,Umschlag
1236289072,Entwurf für einen Umschlag von Viel Lärm um Liebe,041732022,Paperback
1236289072,Entwurf für einen Umschlag von Viel Lärm um Liebe,041212088,Entwurf
1236289099,Probedruck Grußkarte Neujahrswunsch 1934,041577000,Glückwunschkarte
1236289099,Probedruck Grußkarte Neujahrswunsch 1934,943626668,Probedruck
1236289099,Probedruck Grußkarte Neujahrswunsch 1934,944214657,Pre-press
1236289110,Glückwunschkarte Herzlichen Glückwunsch,041577000,Glückwunschkarte
1236289129,Empfehlungskarte mit Korrektur für den Holbein Verlag,117375878X,Empfehlungskarte
1236289137,Probedruck und Belegexemplar Briefbogen für Eugène Reymond,042757517,Briefbogen
1236289137,Probedruck und Belegexemplar Briefbogen für Eugène Reymond,943626668,Probedruck
1236289145,Empfehlungskarte Neujahrswünsche für Benno Schwabe & Co,117375878X,Empfehlungskarte
1236289188,Zum neuen Jahre,117375878X,Empfehlungskarte
1236289226,Probedruck eines Exlibris für Miriam Wackernagel,04015985X,Exlibris
1236289226,Probedruck eines Exlibris für Miriam Wackernagel,943626668,Probedruck
1236289242,Mintfarbenes Stück Leinen mit rotem Probedruck der Ornamente für Rücken und Vorderdeckel,942084292,Umschlag
1236289242,Mintfarbenes Stück Leinen mit rotem Probedruck der Ornamente für Rücken und Vorderdeckel,041212088,Entwurf
1236289315,Visitenkarte Verlagsbuchhandlung Benno Schwabe & Co,041884094,Visitenkarte
1236289374,über el lissitzky,041254244,Zeitschriftenaufsatz
1236289374,über el lissitzky,946122350,Fahne
1236289374,über el lissitzky,042053587,Korrektur
1236289560,Entwurf und Probedruck Briefbogen pictura gmbh für Schriftprobe von Zeus,041389999,Schriftprobe
1236289560,Entwurf und Probedruck Briefbogen pictura gmbh für Schriftprobe von Zeus,042757517,Briefbogen
1236289560,Entwurf und Probedruck Briefbogen pictura gmbh für Schriftprobe von Zeus,041212088,Entwurf
1236289560,Entwurf und Probedruck Briefbogen pictura gmbh für Schriftprobe von Zeus,943626668,Probedruck
1236289749,Schriftproben und Probedrucke der Saskia,041389999,Schriftprobe
1236289862,Erinnerungsblätter zum Abschied von Schuldirektor Georg Seitz,972322116,Gedenkblatt
1236289862,Erinnerungsblätter zum Abschied von Schuldirektor Georg Seitz,040621324,Urkunde
1236289862,Erinnerungsblätter zum Abschied von Schuldirektor Georg Seitz,943626668,Probedruck
1236290097,Diapositive der Uhertype Standard-Grotesk und von Uhertype Werbematerial,041494350,Dia
1236290097,Diapositive der Uhertype Standard-Grotesk und von Uhertype Werbematerial,940532611,Transparentfolie
1236290283,Probedruck für Werbeanzeige Auktion 105 Paul Graupe,04002377X,Anzeige
1236290283,Probedruck für Werbeanzeige Auktion 105 Paul Graupe,943626668,Probedruck
1236290437,Entwurf für den Bucheinband von Und nun warten wir auf das Schiff,04008602X,Bucheinband
1236290437,Entwurf für den Bucheinband von Und nun warten wir auf das Schiff,042721520,Einbanddecke
1236290437,Entwurf für den Bucheinband von Und nun warten wir auf das Schiff,041212088,Entwurf
1236290712,"Entwurf für den Bucheinband von Silja, die Magd",04008602X,Bucheinband
1236290712,"Entwurf für den Bucheinband von Silja, die Magd",042721520,Einbanddecke
1236290712,"Entwurf für den Bucheinband von Silja, die Magd",041212088,Entwurf
1236290852,Entwurf für den Bucheinband von Die gefiederte Schlange,04008602X,Bucheinband
1236290852,Entwurf für den Bucheinband von Die gefiederte Schlange,041212088,Entwurf
1236290984,Der Ausbau der Meisterschule ist jetzt vollendet,042930286,Handzettel
1236291069,Programmheft für Künstlervereinigung Die Juryfreien,944257690,Programmheft
1236291158,Probedrucke von Einladungskarte für Ausstellung Theodor Fischer,042316928,Einladungskarte
1236291158,Probedrucke von Einladungskarte für Ausstellung Theodor Fischer,943626668,Probedruck
1236291204,Probedrucke von Broschur für Typografische Entwurfstechnik,04146706X,Broschur
1236291204,Probedrucke von Broschur für Typografische Entwurfstechnik,943626668,Probedruck
1236291271,Entwurfsskizzen und Korrekturfahnen von Broschur für Typografische Entwurfstechnik,04146706X,Broschur
1236291271,Entwurfsskizzen und Korrekturfahnen von Broschur für Typografische Entwurfstechnik,041212088,Entwurf
1236291271,Entwurfsskizzen und Korrekturfahnen von Broschur für Typografische Entwurfstechnik,041816684,Skizze
1236291271,Entwurfsskizzen und Korrekturfahnen von Broschur für Typografische Entwurfstechnik,946122350,Fahne
1236291328,Diplomurkunde der Meisterschule für Deutschlands Buchdrucker für Werner Pilgrim,040621324,Urkunde
1236291395,Probedrucke von Werbeanzeige Bist du schon im Bücherkreis?,04002377X,Anzeige
1236291395,Probedrucke von Werbeanzeige Bist du schon im Bücherkreis?,943626668,Probedruck
1236291441,Beitrittserklärung Der Bücherkreis,041271378,Formular
1236291522,Probedruck von Werbeanzeige Mit Kamera und Schreibmaschine durch Europa,04002377X,Anzeige
1236291522,Probedruck von Werbeanzeige Mit Kamera und Schreibmaschine durch Europa,943626668,Probedruck
1236291573,Entwurf für eine Illustration mit Abbildungen von Infografiken,04123412X,Illustration
1236291573,Entwurf für eine Illustration mit Abbildungen von Infografiken,041212088,Entwurf
1236291689,Rechnungsvordruck für Verlag Der Bücherkreis GmbH,041271378,Formular
1236291689,Rechnungsvordruck für Verlag Der Bücherkreis GmbH,042465028,Rechnung
1236291727,Briefbogen für Verlag Der Bücherkreis GmbH,042757517,Briefbogen
1236291727,Briefbogen für Verlag Der Bücherkreis GmbH,042275423,Briefkopf
1236291808,Probedruck von Postkarte für Deutsche Verlagsgesellschaft für Politik und Geschichte M.B.H.,04015985X,Exlibris
1236291808,Probedruck von Postkarte für Deutsche Verlagsgesellschaft für Politik und Geschichte M.B.H.,946122350,Fahne
1236291808,Probedruck von Postkarte für Deutsche Verlagsgesellschaft für Politik und Geschichte M.B.H.,040469026,Postkarte
1236291808,Probedruck von Postkarte für Deutsche Verlagsgesellschaft für Politik und Geschichte M.B.H.,943626668,Probedruck
1236291840,Mitgliedskarte für Der Bücherkreis GmbH,041146093,Mitglied
1236291840,Mitgliedskarte für Der Bücherkreis GmbH,041337433,Beitrag
1236291905,Klischeeabzug von Verlegermarke für Bücherkreis,041878655,Verlegermarke
1236291905,Klischeeabzug von Verlegermarke für Bücherkreis,941715787,Klischee
1236291948,Saskia,041389999,Schriftprobe
1236291948,Saskia,041363906,Prospekt
1236291999,Schriftproben der Zeus,041389999,Schriftprobe
1236291999,Schriftproben der Zeus,041942175,Akzidenz
1236292073,Zeus - Die fette Antiqua für sachliche Satzgestaltung,041389999,Schriftprobe
1236292073,Zeus - Die fette Antiqua für sachliche Satzgestaltung,041942175,Akzidenz
1236292111,Schriftproben der Saskia,041389999,Schriftprobe
1236292170,Entwurfsskizzen für Typografische Entwurfstechnik,04123412X,Illustration
1236292170,Entwurfsskizzen für Typografische Entwurfstechnik,992739217,Skizze
1236292170,Entwurfsskizzen für Typografische Entwurfstechnik,041212088,Entwurf
1236292243,"Entwurf für das Titelblatt von Die Kunst - Malerei, Plastik, Wohnungskunst",041855760,Titelblatt
1236292243,"Entwurf für das Titelblatt von Die Kunst - Malerei, Plastik, Wohnungskunst",041212088,Entwurf
1236292316,Mappe mit Akzidenzen gestaltet mit Saskia,041389999,Schriftprobe
1236292316,Mappe mit Akzidenzen gestaltet mit Saskia,041942175,Akzidenz
1236292375,Probedruck für den Schutzumschlag von Der neue Mensch,041802810,Schutzumschlag
1236292375,Probedruck für den Schutzumschlag von Der neue Mensch,943626668,Probedruck
1236292499,Entwurf für den Bucheinband von Die gefiederte Schlange,04008602X,Bucheinband
1236292499,Entwurf für den Bucheinband von Die gefiederte Schlange,041212088,Entwurf
1236292537,Verkleinerte Reproduktionen des Plakates Festivals of the Bavarian State Theatres Munich als Illustration,041543718,Filmplakat
1236292537,Verkleinerte Reproduktionen des Plakates Festivals of the Bavarian State Theatres Munich als Illustration,04046198X,Plakat
1236292537,Verkleinerte Reproduktionen des Plakates Festivals of the Bavarian State Theatres Munich als Illustration,041983807,Theaterplakat
1236292596,Briefbogen für Verlag Der Bücherkreis GmbH,042757517,Briefbogen
1236292596,Briefbogen für Verlag Der Bücherkreis GmbH,042275423,Briefkopf
1236292677,"Montierter und korrigierter Probedruck für den Umschlag von Typografische Mitteilungen, 29. Jahrgang, Heft 1",942084292,Umschlag
1236292677,"Montierter und korrigierter Probedruck für den Umschlag von Typografische Mitteilungen, 29. Jahrgang, Heft 1",943626668,Probedruck
1236292782,Klischeeabzüge des Plakates Festivals of the Bavarian State Theatres Munich,941715787,Klischee
1236292782,Klischeeabzüge des Plakates Festivals of the Bavarian State Theatres Munich,04046198X,Plakat
1236292782,Klischeeabzüge des Plakates Festivals of the Bavarian State Theatres Munich,041983807,Theaterplakat
123629288X,Probedruck von Werbeanzeige Drittel der Menschheit,04002377X,Anzeige
123629288X,Probedruck von Werbeanzeige Drittel der Menschheit,943626668,Probedruck
1236292979,Entwurf und Probedruck von Werbeanzeige Das geduldige Albion,04002377X,Anzeige
1236292979,Entwurf und Probedruck von Werbeanzeige Das geduldige Albion,041212088,Entwurf
1236292979,Entwurf und Probedruck von Werbeanzeige Das geduldige Albion,943626668,Probedruck
1236293088,Entwurf und Probedruck von Werbeanzeige Jan Hus - Der letzte Tag,04002377X,Anzeige
1236293088,Entwurf und Probedruck von Werbeanzeige Jan Hus - Der letzte Tag,041212088,Entwurf
1236293088,Entwurf und Probedruck von Werbeanzeige Jan Hus - Der letzte Tag,943626668,Probedruck
1236293193,Klischee und Probedrucke von Verlegermarke für Bücherkreis,041878655,Verlegermarke
1236293193,Klischee und Probedrucke von Verlegermarke für Bücherkreis,941715787,Klischee
1236293193,Klischee und Probedrucke von Verlegermarke für Bücherkreis,943626668,Probedruck
1236293347,Karteikarte für Der Bücherkreis GmbH,04131736X,Kartei
123629341X,Mitgliedskarte für Der Bücherkreis GmbH,041146093,Mitglied
123629341X,Mitgliedskarte für Der Bücherkreis GmbH,041337433,Beitrag
1236293517,Entwurf für den Buchrücken von der Zauberer von Homburg und Monte Carlo,042846560,Buchrücken
1236293517,Entwurf für den Buchrücken von der Zauberer von Homburg und Monte Carlo,041212088,Entwurf
1236293614,Plakat Was wißt Ihr von der Deutschen Not-Gemeinschaft?,04046198X,Plakat
123629369X,Deutsches Museum Vortragsprogramm Juni 1932,04046198X,Plakat
1236293797,Probedruck für den Bucheinband von ASEW,04008602X,Bucheinband
1236293797,Probedruck für den Bucheinband von ASEW,943626668,Probedruck
1236293819,"Teil einer Einbanddecke für Der Bau-, Kunst- und Konstruktionsschlosser",04008602X,Bucheinband
1236293819,"Teil einer Einbanddecke für Der Bau-, Kunst- und Konstruktionsschlosser",042721520,Einbanddecke
1236293819,"Teil einer Einbanddecke für Der Bau-, Kunst- und Konstruktionsschlosser",965252302,Ganzgewebeband
1236293843,Probedrucke von Schriftproben für Schablonenschrift für die Stempel AG,040131203,Druckschrift
1236293843,Probedrucke von Schriftproben für Schablonenschrift für die Stempel AG,041389999,Schriftprobe
1236293843,Probedrucke von Schriftproben für Schablonenschrift für die Stempel AG,943626668,Probedruck
1236293894,Werbeprospekt der Transito,040131203,Druckschrift
1236293894,Werbeprospekt der Transito,041389999,Schriftprobe
1236293894,Werbeprospekt der Transito,041363906,Prospekt
1236293967,Probedruck einer Illustration mit Darstellung Einladungskarte für Ausstellung Internationale Verkehrswerbung,041942175,Akzidenz
1236293967,Probedruck einer Illustration mit Darstellung Einladungskarte für Ausstellung Internationale Verkehrswerbung,042316928,Einladungskarte
1236293967,Probedruck einer Illustration mit Darstellung Einladungskarte für Ausstellung Internationale Verkehrswerbung,943626668,Probedruck
1236294076,Probedrucke und Korrekturfahne von Bucheinband für Die Rebellion des Ingenieurs Karinsky,04008602X,Bucheinband
1236294076,Probedrucke und Korrekturfahne von Bucheinband für Die Rebellion des Ingenieurs Karinsky,943626668,Probedruck
1236294076,Probedrucke und Korrekturfahne von Bucheinband für Die Rebellion des Ingenieurs Karinsky,946122350,Fahne
1236294165,"Einbanddecke für David Octavius Hill, der Meister der Photographie",04008602X,Bucheinband
1236294165,"Einbanddecke für David Octavius Hill, der Meister der Photographie",042721520,Einbanddecke
1236294165,"Einbanddecke für David Octavius Hill, der Meister der Photographie",965252302,Ganzgewebeband
1236294238,Deutsche Meisterschule für Mode,042930286,Handzettel
1236294300,"Probedruck von Umschlag für Das Werk - Architektur, Freie Kunst, Angewandte Kunst",942084292,Umschlag
1236294300,"Probedruck von Umschlag für Das Werk - Architektur, Freie Kunst, Angewandte Kunst",041212088,Entwurf
1236294432,Versandliste zur Schrift Transito,041879538,Versand
1236294432,Versandliste zur Schrift Transito,041881710,Verzeichnis
1236294548,Layoutentwurf für Illustration einer unbekannten Publikation,04002377X,Anzeige
1236294548,Layoutentwurf für Illustration einer unbekannten Publikation,946122350,Fahne
1236294645,Probedruck von Programmheft Studienreise Amerikanischer Pädagogen Ortsprogramm München,944257690,Programmheft
1236294645,Probedruck von Programmheft Studienreise Amerikanischer Pädagogen Ortsprogramm München,943626668,Probedruck
1236294696,Mitgliedskarte für Deutscher Werkbund und Einladung zur Ausstellungseröffnung Plakate der Avantgarde,041942175,Akzidenz
1236295005,Probedruck für die Einbandecke von Laubenkolonie Erdenglück,04008602X,Bucheinband
1236295005,Probedruck für die Einbandecke von Laubenkolonie Erdenglück,042721520,Einbanddecke
1236295005,Probedruck für die Einbandecke von Laubenkolonie Erdenglück,943626668,Probedruck
1236295277,Einbanddecke für Hausierer,04008602X,Bucheinband
1236295277,Einbanddecke für Hausierer,042721520,Einbanddecke
1236295277,Einbanddecke für Hausierer,965252302,Ganzgewebeband
1236295277,Einbanddecke für Hausierer,943626668,Probedruck
1236295404,Korrekturfahne von Einladungskarte für Ausstellung Internationale Verkehrswerbung,041942175,Akzidenz
1236295404,Korrekturfahne von Einladungskarte für Ausstellung Internationale Verkehrswerbung,042316928,Einladungskarte
1236295404,Korrekturfahne von Einladungskarte für Ausstellung Internationale Verkehrswerbung,946122350,Fahne
1236295528,Probedruck mit Abbildungen von Tschicholds Arbeiten für den Bücherkreis,041157494,Reproduktion
123629565X,"Korrigierter Probedruck von Briefbogen für Jan Tschichold, Voitstrasse 8/1",042757517,Briefbogen
123629565X,"Korrigierter Probedruck von Briefbogen für Jan Tschichold, Voitstrasse 8/1",042275423,Briefkopf
1236295749,Versandliste Besprechungsexemplar von Typografische Entwurfstechnik,042067774,Notiz
1236295749,Versandliste Besprechungsexemplar von Typografische Entwurfstechnik,041881710,Verzeichnis
1236295862,Probedruck einer Antiqua für Schriftschreiben für Setzer,04123412X,Illustration
1236295862,Probedruck einer Antiqua für Schriftschreiben für Setzer,943626668,Probedruck
1236295862,Probedruck einer Antiqua für Schriftschreiben für Setzer,041363418,Typografie
